session_id,epoch_start_time_original_s,epoch_start_time_trimmed_s,meditation_state,LF_abs_theta_power,LF_rel_theta_power,LF_sef95,LF_abs_alpha_power,LF_abs_delta_power,LF_rel_delta_power,LF_rel_alpha_power,LF_alpha_theta_ratio,RF_abs_theta_power,RF_rel_theta_power,RF_sef95,RF_abs_alpha_power,RF_abs_delta_power,RF_rel_delta_power,RF_rel_alpha_power,RF_alpha_theta_ratio,OTEL_abs_theta_power,OTEL_rel_theta_power,OTEL_sef95,OTEL_abs_alpha_power,OTEL_abs_delta_power,OTEL_rel_delta_power,OTEL_rel_alpha_power,OTEL_alpha_theta_ratio,LF_RF_theta_coherence,LF_RF_theta_plv,LF_OTEL_theta_coherence,LF_OTEL_theta_plv,RF_OTEL_theta_coherence,RF_OTEL_theta_plv,LF_RF_alpha_coherence,LF_RF_alpha_plv,LF_OTEL_alpha_coherence,LF_OTEL_alpha_plv,RF_OTEL_alpha_coherence,RF_OTEL_alpha_plv,LF_abs_alpha_power_smoothed,LF_abs_theta_power_smoothed,LF_alpha_theta_ratio_smoothed,LF_rel_alpha_power_smoothed,LF_rel_theta_power_smoothed,OTEL_abs_alpha_power_smoothed,OTEL_abs_theta_power_smoothed,OTEL_alpha_theta_ratio_smoothed,OTEL_rel_alpha_power_smoothed,OTEL_rel_theta_power_smoothed,RF_abs_alpha_power_smoothed,RF_abs_theta_power_smoothed,RF_alpha_theta_ratio_smoothed,RF_rel_alpha_power_smoothed,RF_rel_theta_power_smoothed,heart_rate...87,heart_rate...88,hr_min,hr_max,hr_std,stillness_score,movement_intensity,accel_magnitude_mean,accel_magnitude_std,accel_jerk_mean,movement_count
session_20250518_110101,210,180,0,-0.24934,-1.25043,1.248884,-0.421151,1.0029,1.364508,-1.051349,-0.663793,1.112295,1.928331,17.199124,-0.18485,0.263896,0.277484,-1.64528,-1.699081,0.07073,-1.102863,1.796366,-0.511905,1.007229,1.284061,-1.140573,-1.101038,0,0,0.382825,0.178448,0.249778,0.153061,0,0,0.165811,0.316833,0.18906800000000001,0.139474,-0.549985,-0.426607,-0.548874,-0.671787,-0.668164,-0.479561,-0.287707,0.003695,-0.689418,-0.95348,0.813139,1.164209,-0.408166,-0.452977,0.693117,62,62,62,62,0,0,1.249154,69.856123,1.249154,8.388773,0
session_20250518_110101,212,182,0,-0.502615,-0.652438,3.648786,-0.274722,-0.417957,0.499956,-0.079634,0.636243,1.345594,0.130403,18.03157,1.074565,1.012235,0.169887,-0.440709,-0.524446,-0.506971,0.205514,4.95648,-0.636002,-0.575211,-0.191663,-0.219005,-0.433678,0,0,0.144799,0.205601,0.145503,0.342134,0,0,0.295025,0.272614,0.155996,0.042319,-0.377761,-0.409661,-0.023452,-0.410818,-0.714932,-0.502242,-0.252452,-0.612099,-0.615828,-0.461449,0.940581,1.025326,-0.174733,-0.295421,0.344917,62,62,62,62,0,0,1.241536,69.939871,1.241536,10.805198,0
session_20250518_110101,214,184,0,-0.379669,-1.418216,1.528895,-0.566732,1.65261,1.515755,-1.140378,-0.703065,1.543638,-0.425895,15.677642,2.841017,1.084828,-0.393458,1.473265,1.051912,-0.453469,-1.496382,1.303938,-0.441037,0.496992,1.463481,-1.016062,0.040199,0,0,0.265095,0.296686,0.158811,0.343253,0,0,0.170131,0.100372,0.114207,0.221057,-0.420869,-0.377208,-0.243538,-0.757121,-1.107028,-0.529648,-0.29657,-0.498172,-0.79188,-0.79791,1.243577,1.333842,-0.390538,-0.204241,0.54428,62,62,62,62,0,0,0.96739,70.069306,0.96739,11.891029,0
session_20250518_110101,216,186,0,0.761234,-0.86217,1.696413,0.80485,1.769157,0.941155,-0.803722,-0.518421,0.859716,-0.233369,17.363974,0.019803,1.326843,1.069915,-2.085565,-1.272926,0.536396,-1.116072,1.797735,0.509289,2.065328,1.164759,-0.926497,-0.508728,0,0,0.420948,0.322162,0.07932,0.080515,0,0,0.443528,0.059436,0.197344,0.322378,-0.012201,-0.04035,-0.195081,-0.674578,-0.977608,-0.18925,-0.141348,-0.300736,-0.720522,-0.802313,1.311795,1.249649,-0.248487,-0.351003,-0.176287,60,60,60,60,0,0,1.033059,70.496934,1.033059,10.374563,0
session_20250518_110101,222,192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,60,60,60,0,0,1.110961,64.332008,1.110961,8.680985,0
session_20250518_110101,224,194,0,-0.492457,-1.092119,1.411142,-0.20732,-0.051014,1.014801,-0.575303,0.762714,0.712539,-0.712133,17.794356,1.607159,0.617213,-0.308551,0.925741,1.04791,-0.407985,-1.200459,1.211392,-0.359659,0.066192,1.110756,-0.801295,0.047092,0,0,0.153271,0.321098,0.261783,0.278116,0,0,0.179124,0.109678,0.213218,0.154023,0.010266,-0.036964,-0.152924,-0.839801,-1.124168,-0.097136,-0.108353,-0.140479,-0.914618,-1.270971,1.489327,1.038631,0.275632,0.10448,-0.457132,60,60,60,60,0,0,3.390192,66.486111,3.390192,8.030714,0
session_20250518_110101,226,196,0,-0.519184,-0.996083,2.115985,-0.362791,-0.215457,0.969139,-0.560471,0.470505,1.326274,0.387917,11.994848,0.561516,1.663653,1.425483,-1.079974,-0.990937,-0.440792,-0.992974,7.545665,-0.449531,-0.199804,0.963204,-0.691363,-0.061856,0,0,0.284926,0.25543,0.199114,0.144821,0,0,0.251026,0.154793,0.165298,0.21956,0.078246,-0.083469,0.238266,-0.646499,-0.983457,-0.099967,-0.104127,-0.174497,-0.806385,-1.103168,0.729493,0.966177,-0.405318,-0.746599,-0.185862,62,62,62,62,0,0,3.940153,72.597957,3.940153,8.479269,0
session_20250518_110101,228,198,0,-0.066259,-0.943682,1.238522,0.417929,0.604215,0.917994,-0.599456,0.209939,3.694721,-0.472791,6.432492,0.276203,7.040323,3.595391,-3.311779,-2.031673,0.494495,-1.112992,6.639468,3.415815,1.934766,0.872534,-0.116435,1.923595,0,0,0.113701,0.17851,0.283567,0.162996,0,0,0.289201,0.147207,0.043688,0.05543,-0.050727,-0.3593,0.481053,-0.57841,-1.010628,0.868875,-0.118094,0.636277,-0.536364,-1.102142,0.814959,1.911178,-0.658234,-1.155337,-0.265669,62,62,62,62,0,0,2.666688,77.656867,2.666688,9.456037,0
session_20250518_110101,230,200,0,-0.268847,-1.277199,2.104962,-0.001686,1.40691,1.304303,-0.932779,0.14851,3.006807,-2.169322,1.229908,1.41431,8.609693,4.524891,-3.175883,-1.280202,-0.382464,-1.418708,1.521119,-0.018307,0.758065,1.326449,-0.828438,0.919406,0,0,0.0397,0.114609,0.10582,0.158772,0,0,0.22219,0.275695,0.075445,0.10353,0.017817,-0.284763,0.276318,-0.697569,-1.072321,0.982659,-0.109587,0.927048,-0.545412,-1.174891,0.750676,2.675934,-1.434271,-2.522545,-0.751399,66,66,66,66,0,0,3.469614,81.978033,3.469614,10.426134,0
session_20250518_110101,232,202,0,-0.450297,0.979375,4.625177,-0.717613,-0.680046,-0.76639,-0.258069,-0.914989,1.801141,1.073911,14.500787,1.800692,0.183219,-0.262578,0.794488,-0.373623,-0.458165,0.291422,7.7441,-0.126627,-0.607372,-0.957002,1.50827,1.236275,0,0,0.232944,0.092556,0.230316,0.104647,0,0,0.26156,0.211334,0.072128,0.159765,-0.100457,-0.261801,-0.185513,-0.596768,-0.413835,1.090294,-0.115378,1.359759,0.187799,-0.746759,1.163735,2.834223,-1.228499,-1.897725,-0.522734,66,66,66,66,0,0,1.901316,85.566953,1.901316,10.893856,0
session_20250518_110101,234,204,0,-0.474844,1.827955,11.573216,-0.54378,-0.736253,-1.884751,1.089419,-0.336084,1.070314,1.027365,15.637021,0.411941,0.168289,0.40003,-0.625973,-1.03159,-0.473805,2.0377,6.874357,-0.565873,-0.686061,-1.91445,1.014231,-0.327235,0,0,0.324549,0.311732,0.240978,0.161265,0,0,0.196125,0.074494,0.036523,0.175088,-0.421026,-0.397996,-0.367521,-0.03381,0.510044,-0.236936,-0.438145,0.609482,0.564688,0.303471,1.208981,1.959421,-0.895138,-1.002456,-0.022682,66,66,66,66,0,0,1.35564,86.177892,1.35564,11.183471,0
session_20250518_110101,236,206,0,-0.55792,1.88244,8.368213,-0.584447,-0.751812,-1.972884,1.652812,-0.044906,1.643861,0.537965,20.159427,1.808754,0.079903,-0.741898,0.50619,-0.230007,-0.117131,1.484164,5.786269,-0.500347,-0.538616,-0.839481,-0.314679,-0.959401,0,0,0.208496,0.083186,0.091522,0.302444,0,0,0.236096,0.105986,0.047004,0.230163,-0.61528,-0.494354,-0.431993,0.828054,1.563256,-0.397616,-0.3497,-0.016787,0.73594,1.271095,1.340462,1.505105,-0.545073,0.224902,0.879747,62,62,62,62,0,0,2.620022,83.707823,2.620022,10.676538,0
session_20250518_110101,238,208,0,-0.596898,-0.685215,1.485101,-0.628467,-0.539363,0.611786,-0.433268,0.061892,4.030972,1.411744,17.665354,2.067333,0.885669,0.023605,-1.05231,-1.34075,-0.511515,-0.263694,3.491691,-0.632363,-0.54869,0.242885,-0.441594,-0.426821,0,0,0.258981,0.345674,0.199048,0.3328,0,0,0.092572,0.183383,0.248245,0.337187,-0.585565,-0.543221,-0.106366,0.769654,1.008393,-0.566194,-0.367484,-0.571153,0.085986,1.086057,1.429343,2.248382,-0.867449,-0.390698,0.992358,62,62,62,62,0,0,2.211274,79.850768,2.211274,9.796107,0
session_20250518_110101,240,210,0,-0.510108,-0.542347,2.115466,-0.556452,-0.482245,0.503466,-0.453106,-0.206375,1.425675,-0.557142,21.382109,3.085301,0.204597,-0.886334,1.130421,1.063495,-0.568824,-1.300102,1.411807,-0.604974,-0.245308,1.222376,-0.86895,0.204171,0,0,0.192658,0.105025,0.205036,0.367949,0,0,0.168298,0.22224,0.198238,0.255074,-0.589789,-0.554976,-0.06313,0.255479,0.218293,-0.579228,-0.399157,-0.394017,-0.541741,-0.026544,2.320463,2.366836,-0.169087,0.194767,0.464189,59,59,59,59,0,0,0.857965,78.001393,0.857965,8.692968,0
session_20250518_110101,242,212,0,-0.326445,2.558364,6.970303,-0.688993,-0.714217,-1.957546,0.056175,-1.067855,2.472185,-0.014229,16.470676,1.680281,0.993537,0.260602,-1.258961,-0.940486,-0.587247,-0.488664,4.354286,-0.692929,-0.593148,0.389437,-0.432822,-0.216669,0,0,0.107715,0.091571,0.170182,0.28487,0,0,0.166423,0.16146,0.177455,0.185229,-0.624637,-0.477817,-0.404113,-0.276733,0.443601,-0.643422,-0.555862,-0.14644,-0.581122,-0.684154,2.277638,2.642944,-0.405914,-0.393617,0.280124,59,59,59,59,0,0,2.023301,76.737063,2.023301,8.600782,0
session_20250518_110101,244,214,0,-0.60986,0.48125,8.901041,-0.601206,-0.711379,-1.06288,0.940491,0.352609,1.986758,0.998571,16.843539,1.204275,0.46252,0.121328,-0.620128,-1.005949,-0.460408,0.601163,8.290176,-0.49609,-0.604873,-0.569541,0.397872,-0.118068,0,0,0.211638,0.229632,0.111698,0.157062,0,0,0.224751,0.162344,0.103157,0.185737,-0.61555,-0.482137,-0.307207,0.181187,0.832422,-0.597998,-0.538826,-0.043522,-0.3013,-0.395868,1.989952,1.961539,-0.294313,-0.249556,0.1424,59,59,59,59,0,0,2.025233,75.476477,2.025233,8.685846,0
session_20250518_110101,246,216,0,-0.64599,0.943485,11.854725,-0.542035,-0.742594,-1.976844,2.643616,1.320438,2.775458,1.321707,12.246307,1.846506,0.817939,0.446282,-0.41145,-1.016918,-0.609156,-0.696699,10.190338,-0.38772,-0.610742,-0.26658,1.235211,3.091468,0,0,0.272042,0.173508,0.16706,0.024882,0,0,0.354835,0.302663,0.346114,0.378214,-0.610745,-0.527431,0.201731,1.213428,1.3277,-0.52558,-0.55227,0.91891,0.400087,-0.194733,1.577021,2.411467,-0.987784,-0.763513,0.768683,63,63,63,63,0,0,2.595206,77.500766,2.595206,7.046875,0
session_20250518_110101,248,218,0,-0.635241,-0.250467,5.730428,-0.575703,-0.664242,-0.137119,0.549541,0.928208,2.239779,0.515092,12.070795,1.270292,1.355548,1.484982,-1.213207,-1.121768,-0.492748,-0.233307,10.991477,-0.55553,-0.540306,0.04084,-0.229528,-0.171153,0,0,0.171599,0.206795,0.121188,0.179148,0,0,0.166639,0.070521,0.28923,0.164614,-0.572981,-0.630364,0.867085,1.377883,0.391423,-0.47978,-0.520771,0.934082,0.467852,-0.109614,1.440358,2.333998,-1.048212,-0.748262,0.945123,63,63,63,63,0,0,0.989082,79.795491,0.989082,8.364941,0
session_20250518_110101,250,220,0,-0.483335,2.593923,5.289776,-0.644626,-0.728083,-2.264489,1.042829,-0.633235,1.048498,0.100289,16.38972,1.067731,0.278167,-0.079435,-0.342722,-0.444158,-0.511061,0.694525,1.104135,-0.540159,-0.632985,-0.952958,0.676747,0.045956,0,0,0.063103,0.146301,0.193518,0.245115,0,0,0.157928,0.292891,0.111412,0.095524,-0.587455,-0.588189,0.53847,1.411996,1.095647,-0.49447,-0.537655,0.988757,0.56081,-0.078494,1.394843,2.021245,-0.860948,-0.655793,0.645696,65,65,65,65,0,0,2.065924,81.702789,2.065924,11.031001,0
session_20250518_110101,252,222,0,-0.511507,0.403259,4.502807,-0.46767,-0.643037,-0.497625,0.644985,0.153723,1.063076,-0.184817,16.362868,0.446057,0.689163,0.835029,-1.575277,-1.05213,-0.473516,0.896132,5.423591,-0.492894,-0.620796,-0.913635,0.761594,-0.010954,0,0,0.065347,0.088845,0.073257,0.255687,0,0,0.299402,0.158544,0.139062,0.082185,-0.562666,-0.543361,0.149565,0.745785,0.915572,-0.529528,-0.492442,-0.045384,0.402938,0.45245,0.928027,1.450451,-0.872685,-1.043736,0.143521,65,65,65,65,0,0,1.138274,83.339874,1.138274,10.008853,0
session_20250518_110101,254,224,0,-0.167951,1.005459,7.678617,-0.431453,-0.562467,-0.806246,-0.104347,-0.827705,0.830366,0.016464,19.000362,1.567617,-0.062382,-0.950982,0.894493,0.354048,-0.328575,-0.040471,4.484249,-0.546395,-0.414713,0.432732,-0.617225,-0.763152,0,0,0.315608,0.146553,0.148744,0.011935,0,0,0.198818,0.227959,0.098865,0.122928,-0.514583,-0.387598,-0.435739,0.527822,1.334214,-0.526483,-0.437718,-0.242717,0.273705,0.516729,1.027135,0.980647,-0.380746,-0.341169,-0.022688,65,65,65,65,0,0,1.157292,82.711675,1.157292,8.688252,0
session_20250518_110101,256,226,0,-0.574955,-0.047197,3.3947600000000002,-0.538492,-0.631244,-0.156357,0.402706,0.383974,3.090497,1.901957,16.159863,1.217262,0.588009,-0.126496,-1.172288,-1.477957,-0.484767,-1.262597,2.60634,-0.450242,-0.085121,1.243526,-0.819922,0.276493,0,0,0.175138,0.365264,0.086675,0.065014,0,0,0.235481,0.31046,0.104356,0.199918,-0.479205,-0.418138,-0.096669,0.314448,0.45384,-0.496511,-0.428953,-0.165871,-0.225184,-0.135645,1.076979,1.661313,-0.725346,-0.617691,0.577868,62,62,62,62,0,0,1.519766,81.020893,1.519766,8.224986,0
session_20250518_110101,258,228,0,-0.570968,-0.788788,3.665424,-0.767283,-0.466114,0.863791,-0.906214,-0.796234,0.887136,1.026218,17.454783,0.48226,-0.226233,-1.219541,-0.400201,-0.891752,-0.526655,-0.711418,2.871745,-0.577583,-0.482653,0.634406,-0.465782,0.006924,0,0,0.234759,0.239531,0.146734,0.1921,0,0,0.126145,0.202023,0.193802,0.149936,-0.579076,-0.437958,-0.413322,-0.202618,0.056491,-0.52474,-0.446666,-0.159912,-0.63431,-0.671495,1.089046,1.602666,-0.671887,-0.225999,0.981547,62,62,62,62,0,0,1.217069,79.178943,1.217069,8.676353,0
session_20250518_110101,260,230,0,-0.369111,-0.319345,1.316161,-0.507436,-0.416148,0.370502,-0.546923,-0.588615,0.380034,0.455883,19.56241,0.404536,-0.151666,-0.629775,0.084653,-0.396204,-0.557612,-1.491817,1.429032,-0.557446,0.047954,1.425122,-1.004713,0.536788,0,0,0.278146,0.408037,0.300561,0.070451,0,0,0.189472,0.164085,0.126356,0.161001,-0.604404,-0.505011,-0.333625,-0.350144,-0.38511,-0.528424,-0.523011,0.273402,-0.763472,-1.155278,0.701353,1.452556,-0.921971,-0.495945,1.128019,62,62,62,62,0,0,1.147954,78.256073,1.147954,9.564171,0
session_20250518_110101,262,232,0,-0.36827,-0.444268,1.124499,-0.35724,-0.373553,0.442115,-0.387544,-0.20504,1.257385,0.684834,18.863434,1.111558,0.16164,-0.389241,-0.162612,-0.634268,-0.40715,-0.772574,1.100978,-0.416248,-0.286284,0.800766,-0.567228,-0.094133,0,0,0.211428,0.135858,0.133437,0.093776,0,0,0.129015,0.105585,0.122594,0.233814,-0.543986,-0.436116,-0.529963,-0.61356,-0.517467,-0.517092,-0.497139,0.14986,-0.679241,-0.991937,0.666118,0.841518,-0.640741,-0.159387,0.722312,62,62,62,62,0,0,2.0263,79.560574,2.0263,9.980211,0
session_20250518_110101,264,234,0,-0.546015,-0.702575,1.782925,-0.462084,-0.474928,0.543053,-0.253392,0.510168,1.052542,-0.035521,15.819946,1.625811,0.197042,-0.478064,0.329304,0.042767,-0.480898,-0.561465,1.425018,-0.411913,-0.474861,0.267374,-0.076123,0.473821,0,0,0.268391,0.333649,0.335433,0.074926,0,0,0.09551,0.15937,0.383322,0.290907,-0.442253,-0.427799,-0.094496,-0.395953,-0.488729,-0.461869,-0.481886,0.305492,-0.549355,-0.941952,1.047302,0.896654,-0.329235,0.083782,0.368399,62,62,62,62,0,0,1.305221,81.020796,1.305221,9.235611,0
session_20250518_110101,266,236,0,-0.501284,-0.201318,5.899605,0.092185,-0.570895,-0.435686,1.600334,2.254817,0.674294,0.222282,15.134996,0.601001,0.23632,0.282828,-0.399583,-0.536321,-0.47686,-0.124524,5.877187,-0.334964,-0.544974,-0.11463,0.64366,0.816907,0,0,0.17582,0.316125,0.131501,0.284155,0,0,0.135833,0.087798,0.318635,0.257353,-0.24238,-0.471856,0.853315,0.319799,-0.449387,-0.387708,-0.454969,0.398865,1.03e-4,-0.486188,1.11279,0.99474,-0.375941,-0.07763,0.290532,62,62,62,62,0,0,0.942377,80.803095,0.942377,8.666016,0
session_20250518_110101,268,238,0,-0.509557,0.486501,9.301993,-0.414957,-0.637373,-0.761987,0.992029,0.407106,1.718392,0.625118,16.949875,3.197373,0.058953,-1.045144,2.186065,0.627068,-0.546881,-0.781778,3.021438,-0.333352,-0.516503,0.228425,0.493441,2.075928,0,0,0.145928,0.050095,0.295858,0.354763,0,0,0.166833,0.294371,0.333801,0.265621,-0.261619,-0.518952,1.057364,0.779657,-0.13913,-0.360076,-0.501546,1.122219,0.353659,-0.489256,1.808062,1.148409,0.044504,0.70526199999999994,0.270626,62,62,62,62,0,0,1.289466,81.407278,1.289466,9.947762,0
session_20250518_110101,270,240,0,-0.525003,0.520065,7.827409,-0.652014,-0.639678,-0.628556,0.075936,-0.457649,1.057798,0.358647,20.721592,2.54174,-0.234286,-1.517437,2.503714,1.050228,-0.427617,-0.694144,2.414423,-0.542116,-0.347115,0.777663,-0.705236,-0.450943,0,0,0.202281,0.128877,0.145683,0.063236,0,0,0.261232,0.116711,0.153215,0.097743,-0.324929,-0.511948,0.734758,0.889433,0.268416,-0.403477,-0.483786,0.813964,0.143955,-0.533482,2.113371,1.150161,0.380325,1.430065,0.402016,65,65,65,65,0,0,1.385781,81.839914,1.385781,10.715091,0
session_20250518_110101,272,242,0,-0.454995,-1.22073,1.2858290000000001,0.020357,0.19239,1.16446,-0.63755,1.492226,1.036317,1.706829,17.526261,0.227909,-0.103663,-0.652939,-0.61794,-1.202599,-0.395937,-1.449547,1.190505,-0.226804,0.842489,1.473219,-0.995006,0.522882,0,0,0.199895,0.327563,0.104419,0.24999,0,0,0.188412,0.240767,0.152173,0.078782,-0.348871,-0.496518,0.480561,0.143472,-0.071388,-0.367424,-0.456812,0.715956,-0.402267,-0.975156,1.989008,1.270836,0.158232,1.357279,0.896865,65,65,65,65,0,0,1.808109,80.391442,1.808109,9.800308,0
session_20250518_110101,274,244,0,-0.332929,-0.073614,1.371084,-0.136572,-0.478995,-0.378615,0.23652,0.211882,2.106946,0.209534,20.851419,2.364899,0.762267,-0.06573,0.067182,-0.260513,-0.315659,0.424674,1.165409,0.405391,-0.543062,-1.211062,2.289349,1.75885,0,0,0.144113,0.515636,0.052226,0.294501,0,0,0.266254,0.376756,0.173857,0.322258,-0.256076,-0.437642,0.415486,-0.108364,-0.258093,-0.121176,-0.379738,0.610263,0.196369,-0.573005,1.711516,1.400354,-0.137628,0.650985,0.758337,65,65,65,65,0,0,1.415529,79.063784,1.415529,9.011911,0
session_20250518_110101,280,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,65,65,65,0,0,5.577069,84.03277,5.577069,13.053172,0
session_20250518_110101,282,252,0,0.21502,-1.156277,0.974274,1.63707,1.796872,1.05149,-0.663169,0.99702,2.745544,-2.71071,2.260839,0.807068,8.759816,4.698185,-3.358452,-1.541152,0.020247,-0.910081,4.834854,-0.08149,0.5538,0.843351,-0.864474,-0.552863,0,0,0.132568,0.177925,0.283349,0.267447,0,0,0.378981,0.240801,0.194003,0.142878,0.506952,-0.190968,0.900376,-0.354733,-0.816873,0.032366,-0.23045,0.57629,0.14329,-0.644984,1.133292,1.962936,-1.001421,-1.30307,-0.264782,65,65,65,65,0,0,5.311322,84.654207,5.311322,12.029553,0
session_20250518_110101,284,254,0,-0.230603,0.128189,4.545156,0.572714,-0.473568,-0.613108,1.343623,1.21464,0.650746,-1.691656,13.219894,1.646417,0.931023,1.693363,-0.952846,0.75496,-0.31683,-0.622855,11.614151,3.324476,-0.426026,-1.612598,4.599098,7.128,0,0,0.188469,0.130938,0.3293,0.264993,0,0,0.391418,0.182271,0.090216,0.130302,0.691071,-0.116171,0.807847,0.305658,-0.367234,1.216126,-0.204081,2.777996,2.007991,-0.369421,1.606128,1.834412,-0.348902,-1.414705,-1.39761,65,65,65,65,0,0,1.454185,81.448237,1.454185,8.740193,0
session_20250518_110101,286,256,0,-0.278246,-0.41936,1.135372,-0.194018,-0.308446,0.365962,-0.312105,-0.111322,0.789851,-1.670925,17.429822,4.249513,0.371335,-0.203328,1.579766,3.556722,-0.467207,-0.895379,1.32172,-0.567027,-0.326103,0.902175,-0.715892,-0.278972,0,0,0.457174,0.304898,0.170598,0.39639,0,0,0.483939,0.115107,0.035908,0.152603,0.671922,-0.097943,0.700113,0.122783,-0.482482,0.891986,-0.254597,2.098722,1.006244,-0.809438,2.234333,1.39538,0.92351,-0.91051,-2.02443,64,64,64,64,0,0,1.595512,82.087609,1.595512,9.478051,0
session_20250518_110101,288,258,0,-0.323813,-0.880316,2.99623,-0.038203,-0.047106,0.833444,-0.497801,0.42625,1.304867,0.282759,13.104867,0.932388,0.330706,0.809863,-0.53121,-0.643347,-0.553565,-0.920747,2.835094,-0.615948,-0.481585,0.785806,-0.548244,0.08539,0,0,0.097148,0.231696,0.172628,0.042595,0,0,0.228287,0.152757,0.255586,0.069259,0.113498,-0.277554,0.509856,0.177906,-0.390495,0.713834,-0.445867,2.311473,1.111654,-0.812994,2.276106,0.915155,1.222779,0.031904,-1.026608,64,64,64,64,0,0,1.070453,83.606084,1.070453,9.497013,0
session_20250518_110101,290,260,0,-0.517507,-0.371955,1.086759,-0.56839,-0.534974,0.302326,-0.247761,-0.071696,0.51451,-0.5463,14.72119,-0.133351,0.420764,1.735129,-1.853782,-1.124977,-0.390927,1.925843,6.940205,-0.491541,-0.640475,-1.5383,0.807377,-0.335684,0,0,0.140116,0.184849,0.265849,0.242567,0,0,0.214133,0.272014,0.072616,0.263796,-0.26687,-0.373189,0.081077,-0.352556,-0.55721,-0.558172,-0.470566,-0.176422,-0.152253,0.036572,1.68285,0.869743,0.596133,-0.268409,-0.644822,63,63,63,63,0,0,1.114541,83.825765,1.114541,9.200037,0
session_20250518_110101,292,262,0,-0.607418,-0.833035,3.705295,-0.635917,-0.516716,0.726258,-0.433394,0.467762,0.670093,0.291568,20.162743,0.582647,-0.080594,-0.476865,-0.115344,-0.402564,-0.253937,1.736812,6.851706,-0.669152,-0.578938,-0.910133,-0.5921,-0.938244,0,0,0.181275,0.355419,0.226587,0.238305,0,0,0.18117,0.343231,0.162191,0.214299,-0.41417,-0.482913,0.274105,-0.392985,-0.695102,-0.592214,-0.399476,-0.396179,-0.110989,0.91397,0.460562,0.829823,-0.723629,-0.833445,0.009342,63,63,63,63,0,0,1.082448,83.950133,1.082448,10.057471,0
session_20250518_110101,294,264,0,-0.566039,-0.428002,1.166224,-0.558151,-0.572442,0.139021,0.005564,0.429963,2.168199,2.733116,17.782856,0.643159,-0.182695,-1.190404,-0.381771,-1.31524,-0.455532,0.292254,9.103553,-0.405106,-0.575233,-0.389034,0.607588,0.217102,0,0,0.27509,0.124381,0.066704,0.135717,0,0,0.110698,0.234465,0.118507,0.337646,-0.587486,-0.563655,0.275343,-0.225197,-0.544331,-0.521933,-0.366799,-0.352276,0.274288,1.318303,0.364152,1.117601,-0.947594,-0.783632,0.826128,63,63,63,63,0,0,0.940464,83.633072,0.940464,9.950581,0
session_20250518_110101,296,266,0,-0.220478,-0.063574,7.618161,-0.077392,-0.379935,0.070284,0.034777,-0.053129,1.076659,-0.292173,20.254355,2.190294,0.028784,-0.633065,1.067479,0.756072,-0.23272,-0.024443,8.374269,-0.11555700000000001,-0.360749,0.148912,0.07226,-0.017308,0,0,0.21703,0.293397,0.082948,0.350452,0,0,0.020923,0.371465,0.187632,0.130517,-0.42382,-0.464645,0.281532,-0.131018,-0.441537,-0.396605,-0.314063,-0.24615,0.029249,0.668208,1.1387,1.304984,-0.320578,0.190121,0.910837,62,62,62,62,0,0,0.882705,83.110699,0.882705,8.317905,0
session_20250518_110101,298,268,0,-0.321316,1.587245,4.3095,-0.672407,-0.628281,-1.10535,-0.175397,-1.081937,1.6346,0.900611,20.338996,0.701812,-0.020494,-0.695587,-0.803022,-1.03299,-0.377464,0.162658,7.054165,-0.4359,-0.501613,-0.058469,-0.042903,-0.233028,0,0,0.284241,0.102524,0.07876,0.273099,0,0,0.223683,0.300794,0.069177,0.201562,-0.435984,-0.369278,-0.235034,-0.045019000000000003,0.365223,-0.318854,-0.355239,-0.011078,0.212315,0.14349,1.178422,1.626486,-0.53072,-0.039105,1.113851,62,62,62,62,0,0,1.205499,82.717463,1.205499,9.087826,0
session_20250518_110101,300,270,0,-0.438168,-0.751215,5.834066,-0.449769,-0.309284,0.765749,-0.586878,-0.087914,0.119488,-1.627559,21.236923,2.634883,0.020859,-0.636493,1.881719,3.616717,-0.370372,0.859247,11.908965,0.019814,-0.597156,-1.674949,2.142215,0.880711,0,0,0.231324,0.290207,0.185327,0.02041,0,0,0.183427,0.151582,0.196589,0.170696,-0.399856,-0.326654,-0.40766,-0.242499,0.257485,-0.177214,-0.326852,0.210125,0.723857,0.332487,1.84233,0.943583,1.113266,0.715392,-0.339707,64,64,64,64,0,0,1.392245,82.286287,1.392245,11.299334,0
